GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0006464	cellular protein modification process	0.000245594118245977	0.0367098576746618	1.68 (43/232; 269/2435)	ostta01g05490 ostta02g01440 ostta02g01510 ostta02g03957 ostta03g02670 ostta03g04140 ostta03g05020 ostta04g00110 ostta04g02210 ostta05g00075 ostta05g01880 ostta05g02020 ostta05g02550 ostta05g02620 ostta06g00940 ostta06g01620 ostta06g01750 ostta06g02685 ostta06g03740 ostta07g02120 ostta08g00160 ostta09g00020 ostta09g00640 ostta09g00800 ostta09g02160 ostta09g02190 ostta09g02450 ostta09g03490 ostta09g03780 ostta09g04190 ostta11g00890 ostta11g03200 ostta12g01170 ostta12g01580 ostta13g00820 ostta13g01125 ostta13g01150 ostta15g00890 ostta15g01740 ostta17g00580 ostta17g01230 ostta17g01940 ostta20g00640
GO:0036211	protein modification process	0.000245594118245977	0.0367098576746618	1.68 (43/232; 269/2435)	ostta01g05490 ostta02g01440 ostta02g01510 ostta02g03957 ostta03g02670 ostta03g04140 ostta03g05020 ostta04g00110 ostta04g02210 ostta05g00075 ostta05g01880 ostta05g02020 ostta05g02550 ostta05g02620 ostta06g00940 ostta06g01620 ostta06g01750 ostta06g02685 ostta06g03740 ostta07g02120 ostta08g00160 ostta09g00020 ostta09g00640 ostta09g00800 ostta09g02160 ostta09g02190 ostta09g02450 ostta09g03490 ostta09g03780 ostta09g04190 ostta11g00890 ostta11g03200 ostta12g01170 ostta12g01580 ostta13g00820 ostta13g01125 ostta13g01150 ostta15g00890 ostta15g01740 ostta17g00580 ostta17g01230 ostta17g01940 ostta20g00640
GO:0016310	phosphorylation	0.000467944373581822	0.0466302463499079	1.9 (28/232; 155/2435)	ostta01g05490 ostta02g01440 ostta02g04360 ostta03g02250 ostta03g04140 ostta04g00110 ostta04g00380 ostta05g02020 ostta06g00150 ostta06g00700 ostta06g00940 ostta06g01620 ostta06g03740 ostta08g00160 ostta09g00640 ostta09g00800 ostta09g02190 ostta09g02450 ostta09g03490 ostta09g04190 ostta11g00890 ostta12g01580 ostta13g00820 ostta13g01150 ostta15g00485 ostta17g01230 ostta17g01940 ostta20g00640
GO:0006796	phosphate-containing compound metabolic process	0.000688670309964612	0.0481947881686897	1.61 (42/232; 273/2435)	ostta01g05490 ostta02g00610 ostta02g01440 ostta02g03957 ostta02g04360 ostta02g04470 ostta02g04610 ostta03g01300 ostta03g02250 ostta03g04140 ostta04g00110 ostta04g00380 ostta05g02020 ostta05g04980 ostta06g00150 ostta06g00700 ostta06g00940 ostta06g01620 ostta06g01750 ostta06g03740 ostta07g04260 ostta08g00160 ostta08g00860 ostta08g01180 ostta09g00640 ostta09g00800 ostta09g02190 ostta09g02450 ostta09g03490 ostta09g03780 ostta09g04190 ostta11g00890 ostta12g00480 ostta12g01580 ostta13g00820 ostta13g01150 ostta15g00485 ostta15g00890 ostta17g01230 ostta17g01940 ostta18g00560 ostta20g00640
GO:0006793	phosphorus metabolic process	0.00080607480211717	0.0481947881686897	1.6 (42/232; 275/2435)	ostta01g05490 ostta02g00610 ostta02g01440 ostta02g03957 ostta02g04360 ostta02g04470 ostta02g04610 ostta03g01300 ostta03g02250 ostta03g04140 ostta04g00110 ostta04g00380 ostta05g02020 ostta05g04980 ostta06g00150 ostta06g00700 ostta06g00940 ostta06g01620 ostta06g01750 ostta06g03740 ostta07g04260 ostta08g00160 ostta08g00860 ostta08g01180 ostta09g00640 ostta09g00800 ostta09g02190 ostta09g02450 ostta09g03490 ostta09g03780 ostta09g04190 ostta11g00890 ostta12g00480 ostta12g01580 ostta13g00820 ostta13g01150 ostta15g00485 ostta15g00890 ostta17g01230 ostta17g01940 ostta18g00560 ostta20g00640
GO:0006468	protein phosphorylation	0.00159513137095343	0.0794767209387324	1.92 (22/232; 120/2435)	ostta01g05490 ostta02g01440 ostta03g04140 ostta04g00110 ostta05g02020 ostta06g00940 ostta06g01620 ostta06g03740 ostta08g00160 ostta09g00640 ostta09g00800 ostta09g02190 ostta09g02450 ostta09g03490 ostta09g04190 ostta11g00890 ostta12g01580 ostta13g00820 ostta13g01150 ostta17g01230 ostta17g01940 ostta20g00640
GO:0043412	macromolecule modification	0.00232673301467472	0.0993672445364841	1.5 (44/232; 307/2435)	ostta01g05490 ostta02g01440 ostta02g01510 ostta02g03957 ostta03g02670 ostta03g04140 ostta03g05020 ostta04g00110 ostta04g02210 ostta05g00075 ostta05g01880 ostta05g02020 ostta05g02550 ostta05g02620 ostta06g00940 ostta06g01620 ostta06g01750 ostta06g02685 ostta06g03480 ostta06g03740 ostta07g02120 ostta08g00160 ostta09g00020 ostta09g00640 ostta09g00800 ostta09g02160 ostta09g02190 ostta09g02450 ostta09g03490 ostta09g03780 ostta09g04190 ostta11g00890 ostta11g03200 ostta12g01170 ostta12g01580 ostta13g00820 ostta13g01125 ostta13g01150 ostta15g00890 ostta15g01740 ostta17g00580 ostta17g01230 ostta17g01940 ostta20g00640
GO:0005975	carbohydrate metabolic process	0.00549727819574266	0.175500332199068	1.78 (21/232; 124/2435)	ostta01g01030 ostta02g04540 ostta03g02250 ostta03g03180 ostta04g00380 ostta04g00860 ostta04g01745 ostta04g01980 ostta04g02390 ostta05g04330 ostta06g00150 ostta06g00700 ostta08g02820 ostta10g03420 ostta11g00960 ostta11g02095 ostta12g02400 ostta13g01180 ostta14g00250 ostta14g01420 ostta20g00490
GO:0009057	macromolecule catabolic process	0.00608198969561557	0.175500332199068	2.21 (12/232; 57/2435)	ostta01g04920 ostta01g04950 ostta02g03250 ostta03g02880 ostta03g03180 ostta04g00470 ostta09g00750 ostta09g02850 ostta10g01700 ostta10g03240 ostta11g01450 ostta14g01440
GO:1901575	organic substance catabolic process	0.00623712036571747	0.175500332199068	1.9 (17/232; 94/2435)	ostta01g04920 ostta01g04950 ostta02g03250 ostta03g02250 ostta03g02880 ostta03g03180 ostta04g00380 ostta04g00470 ostta06g00150 ostta06g00700 ostta09g00750 ostta09g02850 ostta10g01700 ostta10g03240 ostta11g01450 ostta12g00480 ostta14g01440
GO:0035556	intracellular signal transduction	0.00683234318260343	0.175500332199068	2.71 (8/232; 31/2435)	ostta02g01490 ostta04g04260 ostta07g00770 ostta09g02190 ostta10g01110 ostta10g03070 ostta12g01580 ostta17g01230
