GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0043412	macromolecule modification	9.56739379632693e-05	0.0320255918655996	1.44 (82/451; 307/2435)	ostta01g01780 ostta01g02850 ostta01g02890 ostta01g03130 ostta01g04270 ostta02g00210 ostta02g00460 ostta02g00640 ostta02g00930 ostta02g01440 ostta02g02000 ostta02g02130 ostta02g02580 ostta02g03660 ostta02g03720 ostta02g04830 ostta02g04870 ostta02g05280 ostta03g00300 ostta03g02590 ostta03g04140 ostta03g04700 ostta04g02210 ostta04g02270 ostta04g05040 ostta04g05080 ostta04g05250 ostta05g00075 ostta05g01880 ostta05g02020 ostta05g02460 ostta05g03180 ostta05g03320 ostta06g00490 ostta06g01750 ostta06g01850 ostta06g02240 ostta06g02685 ostta06g03080 ostta06g03325 ostta06g03530 ostta07g00015 ostta07g00130 ostta07g03635 ostta07g03700 ostta07g04270 ostta07g04620 ostta08g00820 ostta09g00020 ostta09g00430 ostta09g03420 ostta09g03940 ostta10g00810 ostta10g01020 ostta10g01070 ostta10g01350 ostta10g02440 ostta10g03470 ostta11g01460 ostta11g02240 ostta11g02830 ostta12g00400 ostta12g01170 ostta13g00950 ostta13g01125 ostta13g01940 ostta13g02120 ostta13g02630 ostta14g00950 ostta14g01340 ostta14g02945 ostta15g01370 ostta15g02320 ostta15g02850 ostta16g00980 ostta16g01480 ostta17g00390 ostta17g00480 ostta17g00580 ostta17g00680 ostta17g01500 ostta20g00600
GO:0043648	dicarboxylic acid metabolic process	0.000241620401580452	0.0341992971227676	3.18 (10/451; 17/2435)	ostta01g00040 ostta02g03980 ostta04g02910 ostta05g01350 ostta06g03750 ostta08g00930 ostta10g01370 ostta12g02650 ostta16g00560 ostta18g01010
GO:0006464	cellular protein modification process	0.000452368469263701	0.0341992971227676	1.43 (71/451; 269/2435)	ostta01g01780 ostta01g02850 ostta01g02890 ostta01g03130 ostta01g04270 ostta02g00210 ostta02g00460 ostta02g00930 ostta02g01440 ostta02g02000 ostta02g02130 ostta02g02580 ostta02g03660 ostta02g03720 ostta02g04830 ostta03g00300 ostta03g02590 ostta03g04140 ostta03g04700 ostta04g02210 ostta04g02270 ostta04g05040 ostta04g05080 ostta04g05250 ostta05g00075 ostta05g01880 ostta05g02020 ostta05g02460 ostta05g03180 ostta05g03320 ostta06g00490 ostta06g01750 ostta06g01850 ostta06g02685 ostta06g03080 ostta06g03530 ostta07g00015 ostta07g00130 ostta07g03635 ostta07g03700 ostta07g04270 ostta07g04620 ostta08g00820 ostta09g00020 ostta09g00430 ostta09g03420 ostta09g03940 ostta10g00810 ostta10g01020 ostta10g01070 ostta10g01350 ostta10g02440 ostta10g03470 ostta11g01460 ostta11g02240 ostta11g02830 ostta12g00400 ostta12g01170 ostta13g00950 ostta13g01125 ostta13g01940 ostta13g02120 ostta13g02630 ostta14g00950 ostta14g01340 ostta14g02945 ostta15g02850 ostta16g01480 ostta17g00480 ostta17g00580 ostta17g01500
GO:0036211	protein modification process	0.000452368469263701	0.0341992971227676	1.43 (71/451; 269/2435)	ostta01g01780 ostta01g02850 ostta01g02890 ostta01g03130 ostta01g04270 ostta02g00210 ostta02g00460 ostta02g00930 ostta02g01440 ostta02g02000 ostta02g02130 ostta02g02580 ostta02g03660 ostta02g03720 ostta02g04830 ostta03g00300 ostta03g02590 ostta03g04140 ostta03g04700 ostta04g02210 ostta04g02270 ostta04g05040 ostta04g05080 ostta04g05250 ostta05g00075 ostta05g01880 ostta05g02020 ostta05g02460 ostta05g03180 ostta05g03320 ostta06g00490 ostta06g01750 ostta06g01850 ostta06g02685 ostta06g03080 ostta06g03530 ostta07g00015 ostta07g00130 ostta07g03635 ostta07g03700 ostta07g04270 ostta07g04620 ostta08g00820 ostta09g00020 ostta09g00430 ostta09g03420 ostta09g03940 ostta10g00810 ostta10g01020 ostta10g01070 ostta10g01350 ostta10g02440 ostta10g03470 ostta11g01460 ostta11g02240 ostta11g02830 ostta12g00400 ostta12g01170 ostta13g00950 ostta13g01125 ostta13g01940 ostta13g02120 ostta13g02630 ostta14g00950 ostta14g01340 ostta14g02945 ostta15g02850 ostta16g01480 ostta17g00480 ostta17g00580 ostta17g01500
GO:0044281	small molecule metabolic process	0.000510838557651403	0.0341992971227676	1.37 (83/451; 326/2435)	ostta01g00040 ostta01g01450 ostta01g01460 ostta01g02480 ostta01g03120 ostta01g05850 ostta01g06290 ostta02g00610 ostta02g00940 ostta02g01140 ostta02g01980 ostta02g02240 ostta02g02270 ostta02g02340 ostta02g02520 ostta02g02650 ostta02g03980 ostta02g04470 ostta02g05130 ostta02g05450 ostta03g03860 ostta03g04150 ostta03g04620 ostta04g02650 ostta04g02750 ostta04g02910 ostta04g03510 ostta04g04350 ostta04g04750 ostta05g00400 ostta05g01300 ostta05g01350 ostta05g01740 ostta05g04420 ostta05g04590 ostta06g02920 ostta06g02970 ostta06g03000 ostta06g03270 ostta06g03750 ostta07g01540 ostta07g02250 ostta07g03550 ostta07g04440 ostta07g04640 ostta08g00930 ostta08g01650 ostta08g01740 ostta08g02010 ostta08g02920 ostta08g03470 ostta09g01860 ostta09g01930 ostta10g00580 ostta10g00830 ostta10g01370 ostta10g03010 ostta11g00540 ostta11g00870 ostta11g01580 ostta11g02020 ostta11g02560 ostta12g00200 ostta12g00240 ostta12g00290 ostta12g00960 ostta12g01230 ostta12g02610 ostta12g02650 ostta12g02970 ostta13g00900 ostta14g01750 ostta14g01830 ostta14g01840 ostta15g00035 ostta15g01010 ostta16g00560 ostta16g01550 ostta16g01780 ostta16g02030 ostta17g01010 ostta18g00480 ostta18g01010
GO:0006520	cellular amino acid metabolic process	0.000993904077729104	0.0487831477534607	1.59 (40/451; 136/2435)	ostta01g01450 ostta01g01460 ostta01g02480 ostta02g01140 ostta02g01980 ostta02g02270 ostta02g02340 ostta02g03980 ostta03g03860 ostta04g02650 ostta04g02910 ostta04g04750 ostta05g01300 ostta05g01350 ostta05g01740 ostta05g04420 ostta06g02920 ostta06g03270 ostta07g02250 ostta07g03550 ostta07g04640 ostta08g01650 ostta08g01740 ostta08g02010 ostta08g02920 ostta09g01860 ostta11g00540 ostta11g02020 ostta11g02560 ostta12g02610 ostta12g02970 ostta13g00900 ostta14g01750 ostta14g01840 ostta15g00035 ostta16g00560 ostta16g01780 ostta16g02030 ostta18g00480 ostta18g01010
GO:0008652	cellular amino acid biosynthetic process	0.00102015073132237	0.0487831477534607	1.92 (22/451; 62/2435)	ostta01g01450 ostta01g02480 ostta02g01980 ostta02g02340 ostta02g03980 ostta03g03860 ostta04g02910 ostta05g01350 ostta05g01740 ostta05g04420 ostta06g03270 ostta07g02250 ostta07g03550 ostta07g04640 ostta08g02920 ostta11g00540 ostta12g02610 ostta12g02970 ostta14g01750 ostta16g00560 ostta16g01780 ostta18g01010
GO:0009066	aspartate family amino acid metabolic process	0.00137493137084419	0.0537428184366538	3.09 (8/451; 14/2435)	ostta01g02480 ostta02g02340 ostta02g03980 ostta07g02250 ostta08g01650 ostta16g00560 ostta16g02030 ostta18g01010
GO:1901566	organonitrogen compound biosynthetic process	0.00144497200513645	0.0537428184366538	1.29 (102/451; 428/2435)	ostta01g01160 ostta01g01450 ostta01g01460 ostta01g02480 ostta01g02960 ostta01g03120 ostta01g03190 ostta01g04030 ostta01g05850 ostta01g05910 ostta01g06000 ostta01g06290 ostta02g00610 ostta02g00900 ostta02g00950 ostta02g01010 ostta02g01140 ostta02g01390 ostta02g01980 ostta02g02200 ostta02g02270 ostta02g02340 ostta02g02520 ostta02g02700 ostta02g03980 ostta02g04120 ostta02g04390 ostta03g01400 ostta03g02650 ostta03g02770 ostta03g03240 ostta03g03860 ostta03g04150 ostta03g05880 ostta04g02650 ostta04g02750 ostta04g02910 ostta04g04230 ostta04g04350 ostta04g04940 ostta05g01350 ostta05g01740 ostta05g02300 ostta05g04380 ostta05g04420 ostta06g00040 ostta06g01600 ostta06g02920 ostta06g02970 ostta06g03270 ostta07g00015 ostta07g01540 ostta07g02250 ostta07g03550 ostta07g03885 ostta07g04440 ostta07g04640 ostta08g00410 ostta08g00570 ostta08g01740 ostta08g02010 ostta08g02920 ostta09g01860 ostta09g01930 ostta10g00580 ostta10g00830 ostta10g01350 ostta10g02210 ostta10g03010 ostta10g03470 ostta11g00540 ostta11g01350 ostta11g01460 ostta11g02020 ostta11g02360 ostta11g02560 ostta11g02730 ostta12g00200 ostta12g00240 ostta12g00960 ostta12g02610 ostta12g02760 ostta12g02830 ostta12g02970 ostta13g00900 ostta13g00950 ostta14g00140 ostta14g00340 ostta14g00880 ostta14g01750 ostta14g01830 ostta14g01840 ostta14g01950 ostta14g02150 ostta16g00560 ostta16g01410 ostta16g01480 ostta16g01550 ostta16g01780 ostta17g01760 ostta18g00480 ostta18g01010
GO:0019752	carboxylic acid metabolic process	0.00261029080421695	0.0818836052530377	1.42 (53/451; 201/2435)	ostta01g00040 ostta01g01450 ostta01g01460 ostta01g02480 ostta02g01140 ostta02g01980 ostta02g02240 ostta02g02270 ostta02g02340 ostta02g02520 ostta02g02650 ostta02g03980 ostta03g03860 ostta03g04620 ostta04g02650 ostta04g02910 ostta04g03510 ostta04g04750 ostta05g01300 ostta05g01350 ostta05g01740 ostta05g04420 ostta06g02920 ostta06g03270 ostta06g03750 ostta07g01540 ostta07g02250 ostta07g03550 ostta07g04640 ostta08g00930 ostta08g01650 ostta08g01740 ostta08g02010 ostta08g02920 ostta09g01860 ostta10g00580 ostta10g01370 ostta11g00540 ostta11g02020 ostta11g02560 ostta12g02610 ostta12g02650 ostta12g02970 ostta13g00900 ostta14g01750 ostta14g01830 ostta14g01840 ostta15g00035 ostta16g00560 ostta16g01780 ostta16g02030 ostta18g00480 ostta18g01010
